# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-8.86975,0.997623,0.58812,2,3,0,0.590816
-8.86975,0.846633,0.946479,2,3,0,0.590816
-10.5786,0.817878,1.07737,2,3,0,0.196596
-10.0842,1,1.1479,1,1,0,0.261393
-9.94337,1,1.83298,2,3,0,0.282176
-8.86662,1,2.91031,1,1,0,0.6186
-8.86662,1.22288e-46,4.59522,1,1,0,0.6186
-8.86946,0.997782,0.809882,3,7,0,0.629115
-8.87581,0.998253,1.27507,1,1,0,0.641759
-8.9196,0.9708,1.99888,1,1,0,0.683577
-9.08768,0.782034,2.93869,1,1,0,0.461463
-9.08768,3.98111e-07,2.87305,1,1,0,0.461463
-8.87926,0.987797,0.532753,3,5,0,0.573849
-9.66359,0.939604,0.812399,3,5,0,0.327979
-9.21176,1,1.11419,1,1,0,0.42442
-8.89151,0.999282,1.7278,2,3,0,0.559773
-9.39512,0.546211,2.66262,1,1,0,0.380353
-9.47823,0.988214,1.59915,2,3,0,0.857721
-9.47823,0.130477,2.39857,1,1,0,0.857721
-9.02275,0.992115,0.618294,3,7,0,0.735534
-8.94753,0.999998,0.935283,3,7,0,0.700643
-8.86625,1,1.43142,2,3,0,0.615966
-8.86625,0.0183832,2.18124,1,1,0,0.615966
-8.93477,0.998249,0.46141,3,7,0,0.527393
-9.75213,0.96127,0.701532,3,7,0,0.31272
-9.51803,0.741777,0.986893,2,3,0,0.865635
-9.98726,0.938142,0.89633,1,1,0,0.945116
-11.2751,0.730724,1.19925,1,1,0,1.10105
-9.91829,1,1.06568,1,1,0,0.934656
-10.6143,0.738735,1.60265,1,1,0,1.02837
-10.192,1,1.44589,1,1,0,0.974397
-9.14025,1,2.16287,1,1,0,0.77592
-9.14025,0.00041048,3.22327,1,1,0,0.77592
-10.0215,0.947024,0.706107,2,3,0,0.95019
-8.8663,1,0.95249,2,3,0,0.616365
-8.8663,0.758044,1.41681,2,3,0,0.616365
-10.4268,0.665953,1.32957,2,3,0,1.00532
-9.58466,1,1.0498,1,1,0,0.878361
-9.58466,0.368316,1.55248,1,1,0,0.878361
-9.00496,0.988649,0.704618,2,3,0,0.728215
-9.2721,0.877806,1.01847,2,3,0,0.408851
-9.07382,1,1.19554,1,1,0,0.46619
-9.07382,0.276705,1.75493,1,1,0,0.46619
-8.89085,0.992569,0.681829,2,3,0,0.56043
-8.97098,0.966019,0.986401,2,3,0,0.712803
-9.12652,0.846129,1.35557,2,3,0,0.771724
-9.12652,0.378994,1.4954,1,1,0,0.771724
-8.8708,0.996841,0.709814,3,7,0,0.588285
-9.43708,0.872128,1.02822,2,3,0,0.849264
-10.1703,0.946407,1.188,2,3,0,0.971407
-9.44502,1,1.56501,1,1,0,0.850918
-8.8689,1,2.26243,1,1,0,0.593117
-8.8689,0.0260094,3.26112,1,1,0,0.593117
-8.87795,0.996135,0.843029,2,3,0,0.644995
-8.97199,0.978367,1.20802,2,3,0,0.713296
-8.97868,0.998945,1.67342,2,3,0,0.504184
-8.97868,0.0351496,2.3967,1,1,0,0.504184
-8.91679,0.999207,0.643053,3,7,0,0.539039
-8.95942,0.993879,0.922131,1,1,0,0.513673
-9.0231,0.926191,1.3067,2,3,0,0.485003
-8.97775,1,1.64433,1,1,0,0.504619
-8.97775,0.104305,2.34345,1,1,0,0.504619
-8.88143,0.884462,0.724397,3,7,0,0.649691
-8.873,0.997882,0.848813,2,3,0,0.636916
-9.18467,0.917422,1.20349,2,3,0,0.431851
-9.0402,1,1.48625,1,1,0,0.47836
-10.3883,0.363483,2.10526,1,1,0,1.00041
-9.76857,1,1.02523,1,1,0,0.910701
-8.94891,1,1.45048,1,1,0,0.701405
-8.94891,0.350784,2.04713,1,1,0,0.701405
-8.89165,0.963832,0.983403,2,3,0,0.661033
-8.87053,0.997924,1.30604,2,3,0,0.588916
-8.87053,0.22444,1.83102,1,1,0,0.588916
-8.957,0.977567,0.720498,3,5,0,0.705744
-8.94896,1,0.976714,1,1,0,0.701434
-8.88727,1,1.3705,1,1,0,0.656512
-9.75483,0.58218,1.9187,1,1,0,0.312268
-9.04915,0.934194,1.36312,2,3,0,0.745659
-9.04701,1,1.71236,1,1,0,0.744869
-9.04701,8.31907e-06,2.38753,1,1,0,0.744869
-9.08187,0.999121,0.668905,2,3,0,0.757249
-8.96665,0.995562,0.932089,2,3,0,0.710669
-8.96665,0.862834,1.28873,2,3,0,0.710669
-8.86802,1,1.44031,2,3,0,0.624771
-9.17655,0.811617,1.99852,1,1,0,0.786535
-8.91907,1,2.05586,1,1,0,0.68321
-9.06046,0.823949,2.84357,1,1,0,0.470901
-9.06046,4.94367e-06,2.97835,1,1,0,0.470901
-8.86932,0.992217,0.860195,2,3,0,0.591942
-8.95625,0.981893,1.17496,2,3,0,0.515325
-8.86761,0.998884,1.57635,2,3,0,0.623296
-9.38402,0.663062,2.16738,1,1,0,0.837895
-9.23017,0.863503,1.77061,2,3,0,0.419535
-9.23017,0.427723,1.97184,2,3,0,0.419535
-9.00644,0.919399,1.12395,3,7,0,0.728841
-10.0356,0.743293,1.36438,2,3,0,0.268421
-9.98003,1,1.26438,1,1,0,0.27664
-9.75642,0.988638,1.73255,2,3,0,0.312001
-9.15572,1,2.3292,1,1,0,0.780525
-9.21484,0.301728,3.18017,2,3,0,0.423593
-9.12959,1,1.51105,2,3,0,0.448002
-9.51806,0.755981,2.0619,1,1,0,0.355033
-9.85991,0.802847,1.94741,1,1,0,0.295141
-8.9526,1,1.97349,1,1,0,0.517264
-8.93968,1,2.68373,1,1,0,0.524484
-8.93968,0.000770084,3.6433,1,1,0,0.524484
-8.92584,0.978426,1.12072,2,3,0,0.687714
-8.92584,0.945879,1.47461,1,1,0,0.687714
-8.93423,0.995162,1.84644,1,1,0,0.69296
-8.93423,0.000661184,2.4829,1,1,0,0.69296
-9.53849,0.932273,0.774165,3,5,0,0.869608
-9.82773,0.937893,0.950103,2,3,0,0.920388
-8.9813,0.997186,1.17432,2,3,0,0.717718
-10.2027,0.59642,1.58054,1,1,0,0.975864
-8.94843,0.995177,1.18665,2,3,0,0.70114
-8.98866,0.982921,1.58989,1,1,0,0.721092
-8.98866,0.276282,2.08952,1,1,0,0.721092
-8.98911,0.948036,0.990409,2,3,0,0.499382
-10.1527,0.787273,1.2377,2,3,0,0.25171
-9.47427,1,1.22688,1,1,0,0.363754
-9.47427,0.658859,1.64862,1,1,0,0.363754
-8.98429,1,1.35968,1,1,0,0.501573
-8.98429,0.378442,1.82379,1,1,0,0.501573
-9.8857,0.764619,1.01095,2,3,0,0.929595
-9.61029,0.973487,0.970967,3,7,0,0.337577
-9.61029,0.759186,1.25274,1,1,0,0.337577
-9.71419,0.81668,1.19357,2,3,0,0.901512
-8.87482,1,1.23316,2,3,0,0.640142
-8.8729,1,1.64708,2,3,0,0.583946
-9.09508,0.833925,2.1968,1,1,0,0.458999
-9.39511,0.760555,2.32077,1,1,0,0.380357
-9.1721,1,2.21313,2,3,0,0.78527
-9.1721,2.57244e-09,2.94336,1,1,0,0.78527
-8.90685,0.999647,0.978564,2,3,0,0.674288
-8.94757,0.988385,1.30152,1,1,0,0.700668
-9.15386,0.90373,1.70206,1,1,0,0.779978
-9.41936,0.838557,1.97871,1,1,0,0.845528
-9.46306,0.976876,2.10205,2,3,0,0.366036
-8.86632,1,2.6977,1,1,0,0.604122
-8.94731,0.839673,3.56899,1,1,0,0.520149
-8.94731,0.000555534,3.79025,1,1,0,0.520149
-9.09504,0.959447,1.28626,1,1,0,0.459012
-8.9353,0.985155,1.61019,2,3,0,0.527075
-8.9353,0.401914,2.08486,1,1,0,0.527075
-8.94873,0.946624,1.22695,2,3,0,0.701305
-8.89851,1,1.50741,2,3,0,0.553279
-8.89851,0.386527,1.98781,1,1,0,0.553279
-9.98213,0.798923,1.15012,2,3,0,0.276325
-10.2614,0.938523,1.15817,1,1,0,0.236872
-10.8197,0.829685,1.40509,1,1,0,0.168431
-12.0883,0.875742,1.47335,2,3,0,1.17786
-9.10922,1,1.64206,1,1,0,0.766274
-8.90632,1,2.15683,1,1,0,0.546803
-8.89058,0.58358,2.82957,2,3,0,0.659971
-9.00966,0.911799,2.13962,1,1,0,0.730193
-9.15034,0.862034,2.49609,1,1,0,0.441736
-9.15034,1.08309e-08,2.7257,1,1,0,0.441736
-9.1255,1,0.96038,1,1,0,0.449268
-10.0009,0.921442,1.25835,2,3,0,0.947138
-9.81429,1,1.48624,1,1,0,0.918214
-8.86594,1,1.94325,1,1,0,0.609853
-9.04153,0.825664,2.53789,1,1,0,0.742817
-9.04153,0.00563025,2.64031,1,1,0,0.742817
-8.86952,0.979152,0.949524,2,3,0,0.629267
-8.86722,0.87814,1.20684,2,3,0,0.598981
-8.89047,0.993275,1.34516,2,3,0,0.659854
-8.86875,1,1.73801,2,3,0,0.627104
-8.86875,9.0771e-05,2.26265,1,1,0,0.627104
-8.95171,0.978616,0.816716,2,3,0,0.517747
-9.00622,0.990157,1.03501,1,1,0,0.491924
-9.57295,0.835154,1.32982,2,3,0,0.876168
-8.97967,1,1.40098,2,3,0,0.503717
-8.97967,0.0442694,1.81968,1,1,0,0.503717
-8.88041,0.967572,0.70214,3,7,0,0.648372
-8.93096,0.97947,0.875561,2,3,0,0.529716
-8.99082,0.96242,1.10736,2,3,0,0.72206
-9.29795,0.907049,1.36943,1,1,0,0.818134
-9.41939,0.950057,1.57816,1,1,0,0.845535
-9.41939,0.373272,1.91856,2,3,0,0.845535
-10.0079,0.880329,1.13078,1,1,0,0.948182
-9.11724,1,1.25965,2,3,0,0.451851
-9.32544,0.910694,1.6287,1,1,0,0.396029
-8.86642,1,1.88212,1,1,0,0.603377
-8.86684,0.999583,2.42918,1,1,0,0.600844
-8.87592,0.985029,3.13051,1,1,0,0.641934
-8.87592,0.000345266,3.9583,1,1,0,0.641934
-8.89582,0.992654,1.47918,1,1,0,0.664989
-8.86974,1,1.88897,1,1,0,0.629837
-8.86974,0.212267,2.43194,1,1,0,0.629837
-8.87228,0.993975,1.18709,2,3,0,0.585158
-8.98159,0.920945,1.51689,2,3,0,0.717855
-10.3595,0.659007,1.77075,2,3,0,0.996701
-9.91832,1,1.49959,2,3,0,0.286013
-8.87566,1,1.9268,1,1,0,0.641519
-8.87566,0.155622,2.47339,1,1,0,0.641519
-9.14436,0.668872,1.13587,2,3,0,0.443519
-8.9084,1,0.975469,3,7,0,0.54519
-8.90988,0.999607,1.25199,1,1,0,0.544065
-8.87984,0.980802,1.60464,2,3,0,0.647623
-8.87984,0.238784,2.00861,1,1,0,0.647623
-9.17396,0.920789,1.02726,2,3,0,0.434875
-8.89068,0.999354,1.19628,2,3,0,0.560606
-8.9393,0.980905,1.53008,1,1,0,0.524706
-8.9393,0.479732,1.91251,1,1,0,0.524706
-8.976,0.989367,1.31131,1,1,0,0.505451
-9.00043,0.996245,1.65481,2,3,0,0.726279
-9.00043,0.834042,2.10372,1,1,0,0.726279
-9.00043,0.00850223,2.20299,1,1,0,0.726279
-8.97522,0.996486,0.864978,2,3,0,0.714853
-9.06816,0.981141,1.09976,1,1,0,0.752507
-9.20777,0.985488,1.37194,2,3,0,0.79518
-9.52654,0.901135,1.71894,2,3,0,0.867296
-9.36446,1,1.94814,1,1,0,0.833559
-9.36446,0.00290267,2.47944,1,1,0,0.833559
-9.01303,0.992083,0.976336,2,3,0,0.731588
-10.6608,0.608196,1.23153,2,3,0,0.186785
-10.69,0.995168,0.989918,1,1,0,0.183356
-9.1822,1,1.25213,2,3,0,0.432543
-9.73179,0.742016,1.59145,2,3,0,0.316156
-9.26107,1,1.49615,1,1,0,0.411606
-10.6357,0.431685,1.89946,1,1,0,0.189755
-8.86671,0.993836,1.24505,2,3,0,0.619143
-8.86651,1,1.5686,1,1,0,0.617909
-8.94104,0.951294,1.98883,1,1,0,0.523698
-8.8736,1,2.38168,1,1,0,0.638019
-8.90068,0.959157,3.01519,1,1,0,0.669269
-8.90068,0.146249,3.63887,1,1,0,0.669269
-8.90068,0.717794,1.72297,1,1,0,0.669269
-12.1345,0.447474,1.57647,2,3,0,1.18191
-12.3108,0.967113,1.05835,1,1,0,1.19712
-8.92823,1,1.28954,2,3,0,0.689244
-9.50063,0.85761,1.63031,2,3,0,0.862206
-9.5481,0.991885,1.75076,2,3,0,0.349219
-9.5481,0.197552,2.19026,1,1,0,0.349219
-8.86934,0.972681,1.10961,2,3,0,0.628783
-8.86934,0.966654,1.35821,2,3,0,0.628783
-9.07879,0.933708,1.65012,2,3,0,0.756197
-9.07879,0.0500496,1.93016,1,1,0,0.756197
-8.87018,0.990052,0.831481,2,3,0,0.630932
-9.14624,0.948787,1.03701,2,3,0,0.777719
-9.18888,0.989066,1.23374,1,1,0,0.79
-9.94211,0.740384,1.53494,1,1,0,0.938306
-9.54072,1,1.44345,2,3,0,0.350636
-9.17619,1,1.81626,1,1,0,0.434242
-8.86623,1,2.2837,1,1,0,0.604949
-8.86623,0.00153919,2.86938,1,1,0,0.604949
-9.69067,0.887918,1.18255,2,3,0,0.897448
-9.12239,1,1.31181,1,1,0,0.770439
-9.17961,0.974025,1.64786,1,1,0,0.787401
-9.95314,0.770095,2.00971,2,3,0,0.280691
-9.38899,0.970919,1.95377,2,3,0,0.838984
-9.07949,1,2.37251,1,1,0,0.756437
-9.07949,6.84086e-05,2.97332,1,1,0,0.756437
-9.15192,0.841727,1.23495,2,3,0,0.441269
-9.2578,0.970129,1.30033,1,1,0,0.41243
-9.00928,0.970206,1.57672,2,3,0,0.730035
-9.08561,0.890225,1.91089,2,3,0,0.758514
-9.08561,0.152393,2.12008,1,1,0,0.758514
-9.10082,0.913358,1.04786,2,3,0,0.457114
-8.88453,1,1.19305,2,3,0,0.65345
-8.86786,0.997872,1.49259,2,3,0,0.596477
-8.86786,0.430095,1.86175,1,1,0,0.596477
-8.87884,0.75214,1.25053,2,3,0,0.574427
-8.9931,0.964082,1.19359,2,3,0,0.723077
-9.06038,0.992277,1.43421,2,3,0,0.470929
-9.10068,0.992902,1.77585,2,3,0,0.763511
-9.04814,1,2.19896,1,1,0,0.745288
-9.04814,0.00140439,2.74213,1,1,0,0.745288
-9.25506,0.984569,1.16293,2,3,0,0.80755
-9.23769,1,1.42665,1,1,0,0.803098
-8.86634,1,1.77841,1,1,0,0.616727
-9.32004,0.685781,2.21549,1,1,0,0.397293
-10.5653,0.650997,1.9687,2,3,0,1.02247
-9.0602,1,1.68594,1,1,0,0.749683
-8.86741,1,2.09843,1,1,0,0.622464
-8.86741,1.17423e-05,2.61018,1,1,0,0.622464
-8.87446,0.995377,1.11625,2,3,0,0.581151
-8.87912,0.987318,1.38202,2,3,0,0.57404
-8.92296,0.984897,1.69541,2,3,0,0.534841
-9.04358,0.944577,2.07332,2,3,0,0.743589
-8.89635,1,2.42789,1,1,0,0.555202
-8.89635,0.49897,3.01369,1,1,0,0.555202
-8.89635,0.229516,2.20026,1,1,0,0.555202
-9.391,0.901134,1.20943,2,3,0,0.381251
-8.87985,0.934784,1.3526,2,3,0,0.573044
-8.87985,0.482305,1.56682,2,3,0,0.573044
-9.15579,0.968865,1.12699,2,3,0,0.780546
-8.9,1,1.35284,2,3,0,0.55199
-8.86665,1,1.67703,1,1,0,0.601855
-9.30409,0.726266,2.07768,1,1,0,0.401068
-8.88689,1,1.93177,1,1,0,0.564571
-8.88689,0.0342169,2.39137,1,1,0,0.564571
-9.3769,0.870767,1.07987,2,3,0,0.836326
-9.41573,0.827789,1.16858,3,7,0,0.375917
-10.3344,0.796578,1.20899,1,1,0,0.227231
-9.46837,1,1.21075,1,1,0,0.364952
-12.3948,0.329023,1.49755,1,1,0,0.0164463
-11.6343,1,0.923431,1,1,0,0.0843205
-10.8063,1,1.14192,1,1,0,0.169947
-8.94988,0.942557,1.41129,2,3,0,0.701936
-9.03823,0.875208,1.64284,2,3,0,0.479108
-9.78525,0.668706,1.78336,1,1,0,0.307211
-10.3414,0.931343,1.56474,2,3,0,0.994357
-9.46231,1,1.79921,2,3,0,0.854483
-8.91871,1,2.21912,1,1,0,0.537707
-8.91871,1.54885e-06,2.73551,1,1,0,0.537707
-8.9174,0.98763,1.21011,2,3,0,0.538615
-8.86631,1,1.47329,2,3,0,0.604195
-9.01922,0.918167,1.81558,1,1,0,0.734116
-11.5483,0.163217,2.05705,1,1,0,0.0925471
-10.4445,1,1.07957,1,1,0,0.213122
-10.4068,1,1.32982,1,1,0,0.217898
-8.8753,0.990622,1.63718,2,3,0,0.640937
-8.8753,0.327387,1.99541,1,1,0,0.640937
-8.8753,0.795845,1.24097,2,3,0,0.640937
-9.15175,0.959776,1.24162,2,3,0,0.441317
-8.87033,0.860744,1.4662,2,3,0,0.589373
-8.91631,0.981082,1.56597,1,1,0,0.539377
-9.58227,0.705933,1.88801,2,3,0,0.34276
-8.86884,1,1.72447,1,1,0,0.593292
-9.02921,0.885301,2.11778,1,1,0,0.482589
-8.96418,1,2.31648,1,1,0,0.709433
-8.96418,1.74309e-10,2.84224,1,1,0,0.709433
-9.2508,0.923601,1.27947,1,1,0,0.806469
-10.8212,0.569595,1.45461,1,1,0,1.05242
-9.95897,1,1.16046,1,1,0,0.940865
-9.60365,1,1.42359,1,1,0,0.881878
-8.99275,1,1.74549,2,3,0,0.722922
-11.4494,0.148979,2.13908,1,1,0,0.102189
-9.05825,0.978025,1.12377,2,3,0,0.471694
-10.1477,0.715311,1.34746,1,1,0,0.252413
-9.18133,1,1.24437,1,1,0,0.432789
-9.09383,1,1.52404,2,3,0,0.459413
-9.26571,0.942145,1.86563,2,3,0,0.810232
-9.26571,0.0125624,2.15574,1,1,0,0.810232
-9.28894,0.996118,0.994441,1,1,0,0.815956
-8.8683,0.999754,1.21239,2,3,0,0.625716
-9.1668,0.920957,1.48269,2,3,0,0.783749
-8.89932,1,1.67717,2,3,0,0.668104
-8.87661,1,2.04977,1,1,0,0.643001
-10.4206,0.19404,2.50392,1,1,0,0.216137
-9.84066,1,1.3874,2,3,0,0.298209
-9.29913,0.987652,1.69476,2,3,0,0.402255
-9.29913,0.909351,2.04437,1,1,0,0.402255
-9.29913,0.044592,2.2835,1,1,0,0.402255
-9.07154,1,1.09679,1,1,0,0.466985
-9.07154,0.709482,1.33884,2,3,0,0.466985
-9.04057,0.95485,1.23119,2,3,0,0.742452
-10.0453,0.703516,1.43747,1,1,0,0.953676
-10.0478,0.999281,1.31439,1,1,0,0.954033
-10.105,0.975457,1.60146,1,1,0,0.962252
-11.0326,0.350821,1.90583,2,3,0,1.0757
-9.21897,1,1.23876,2,3,0,0.422492
-9.21897,0.592829,1.5094,1,1,0,0.422492
-9.13506,0.924362,1.24084,2,3,0,0.774346
-9.04755,1,1.40493,1,1,0,0.745069
-9.11911,0.965161,1.71043,1,1,0,0.769413
-9.11911,0.0151467,2.01279,1,1,0,0.769413
-9.10597,0.987066,0.950353,2,3,0,0.76523
-9.02478,1,1.14245,1,1,0,0.736339
-8.90835,0.846451,1.38991,2,3,0,0.675451
-8.9008,1,1.45909,1,1,0,0.669372
-8.90263,0.999676,1.77383,2,3,0,0.549777
-9.01104,0.918269,2.15483,1,1,0,0.730768
-9.01104,0.0636308,2.42091,1,1,0,0.730768
-8.88343,1,1.20402,2,3,0,0.568521
-8.87445,1,1.46273,1,1,0,0.58116
-9.562,0.786325,1.77624,2,3,0,0.346572
-8.9867,1,1.75991,1,1,0,0.500472
-8.9867,0.378486,2.13572,1,1,0,0.500472
-10.4035,0.693424,1.43736,2,3,0,0.218321
-9.19175,0.887229,1.30457,2,3,0,0.790794
-8.89824,0.857529,1.42253,2,3,0,0.667158
-8.89824,0.608183,1.50795,2,3,0,0.667158
-8.87612,1,1.26318,1,1,0,0.642242
-10.1657,0.707491,1.53147,2,3,0,0.249901
-8.87372,1,1.40914,2,3,0,0.582447
-8.94492,0.965451,1.70748,1,1,0,0.521487
-10.9173,0.262099,2.00204,1,1,0,0.157534
-10.1792,1,1.2128,2,3,0,0.248037
-9.30872,1,1.46885,2,3,0,0.82071
-9.02574,1,1.77822,2,3,0,0.736721
-8.86956,1,2.15183,1,1,0,0.591305
-9.12602,0.745054,2.60284,1,1,0,0.77157
-9.12602,0.513278,2.48068,1,1,0,0.77157
-9.1283,0.998601,1.90501,1,1,0,0.772274
-9.01948,1,2.30014,1,1,0,0.734218
-8.88514,1,2.77971,1,1,0,0.654146
-8.93849,0.903132,3.35787,1,1,0,0.695493
-8.93849,0.0424371,3.70596,2,3,1,0.695493
-11.6778,0.207528,1.84094,1,1,0,1.14048
-13.8924,0.652323,1.06719,1,1,0,1.31914
-14.3115,0.939867,0.934725,1,1,0,1.34809
-13.7824,1,1.06824,1,1,0,1.31134
-8.90854,1,1.29016,2,3,0,0.675596
-8.96552,0.97686,1.55754,1,1,0,0.710104
-9.93874,0.57232,1.83994,1,1,0,0.937792
-9.37523,1,1.49731,2,3,0,0.835956
-8.88099,1,1.80624,1,1,0,0.649127
-8.88099,0.237745,2.17804,1,1,0,0.649127
-8.88099,0.44273,1.30457,2,3,0,0.649127
-9.15907,0.972665,0.943899,2,3,0,0.781506
-8.89189,0.99513,1.11015,2,3,0,0.661273
-8.89189,0.92813,1.33233,2,3,0,0.661273
-9.34513,0.8805,1.50345,2,3,0,0.391486
-8.92114,0.455675,1.62397,2,3,0,0.68462
-8.87031,0.99985,1.19066,2,3,0,0.631258
-9.26877,0.840787,1.43389,2,3,0,0.409679
-9.04951,1,1.49357,1,1,0,0.47488
-9.16999,0.968972,1.7978,2,3,0,0.436008
-9.08819,0.999638,2.10308,2,3,0,0.75938
-10.4353,0.232446,2.52876,1,1,0,0.214283
-8.96671,0.858074,1.51669,2,3,0,0.509974
-9.12187,0.883526,1.60427,2,3,0,0.770276
-8.93302,1,1.73621,2,3,0,0.692222
-8.93302,0.663398,2.08713,1,1,0,0.692222
-8.87494,0.923628,1.85104,2,3,0,0.580341
-8.89351,0.991129,2.07619,2,3,0,0.66284
-8.89351,0.595176,2.4741,1,1,0,0.66284
-8.8844,1,2.06399,2,3,0,0.567371
-8.93175,0.951934,2.47837,1,1,0,0.529229
-10.149,0.187538,2.84919,1,1,0,0.252222
-9.94291,0.895405,1.64966,2,3,0,0.282246
-8.90896,1,1.80304,1,1,0,0.544759
-8.90654,1,2.1637,2,3,0,0.674044
-8.90654,2.07788e-07,2.59556,1,1,0,0.674044
-8.88269,0.982329,1.27388,2,3,0,0.569418
-9.11001,0.68455,1.50446,2,3,0,0.454148
-9.15007,0.987491,1.36203,1,1,0,0.441817
-8.87474,0.991311,1.61533,2,3,0,0.580675
-9.14627,0.843807,1.92161,1,1,0,0.777728
-9.14627,0.164821,2.00434,1,1,0,0.777728
-10.6729,0.760369,1.14386,2,3,0,1.03532
-9.75053,1,1.10845,1,1,0,0.907684
-9.3538,1,1.32837,1,1,0,0.831158
-8.94501,1,1.59136,1,1,0,0.699241
-8.94501,0.607874,1.90574,1,1,0,0.699241
-8.94501,0.326495,1.61328,1,1,0,0.699241
-8.94501,0.773086,1.06564,2,3,0,0.699241
-9.11308,0.926591,1.04454,2,3,0,0.453168
-9.39898,0.978543,1.17218,2,3,0,0.379517
-10.2319,0.921797,1.37666,2,3,0,0.979831
-9.64923,1,1.53763,2,3,0,0.330533
-8.95623,1,1.83916,1,1,0,0.515338
-9.24554,0.789008,2.19906,1,1,0,0.41555
-9.13087,1,2.1845,1,1,0,0.447611
-9.13087,0.0259135,2.61063,1,1,0,0.447611
-10.4288,0.83986,1.32966,2,3,0,1.00557
-9.82143,1,1.38159,1,1,0,0.919371
-9.16379,1,1.65097,1,1,0,0.782879
-10.2986,0.473491,1.97219,1,1,0,0.988748
-10.2986,1.80344e-20,2.9763,1,1,0,0.988748
-10.2986,0,6.94986,1,1,1,0.988748
-8.87587,0.967875,0.685252,3,7,0,0.641842
-9.43303,0.911799,0.65514,2,3,0,0.848416
-10.6316,0.928348,0.684483,3,5,0,0.190239
-9.42591,0.967343,0.851699,2,3,0,0.373758
-10.0376,0.931195,1.29172,2,3,0,0.268133
-12.2253,0.728389,1.84467,2,3,0,1.1898
-8.89378,1,1.43391,1,1,0,0.663095
-9.22883,0.585107,2.65732,1,1,0,0.800787
-9.17435,1,1.34234,1,1,0,0.78591
-10.0432,0.282633,2.53367,1,1,0,0.267303
-9.44415,0.990597,0.500474,2,3,0,0.369935
-9.13625,0.886959,0.92629,2,3,0,0.77471
-9.13625,0.489362,1.23816,2,3,0,0.77471
-8.88299,1,0.482487,3,7,0,0.651623
-8.95035,0.976689,0.918638,2,3,0,0.518483
-9.20716,0.743401,1.6169,2,3,0,0.795014
-9.1727,1,1.39318,1,1,0,0.785441
-9.1727,1.02094e-05,2.60489,1,1,0,0.785441
-10.064,0.989371,0.244707,3,5,0,0.956384
-12.281,0.859047,0.445889,2,3,0,1.19458
-11.6626,1,0.549318,1,1,0,1.13904
-9.72143,1,1.01634,1,1,0,0.902753
-9.72143,0.526832,1.86151,2,3,0,0.902753
-8.86766,1,0.873348,2,3,0,0.597206
-8.86766,0.152575,1.586,1,1,0,0.597206
-9.40205,0.990234,0.263863,4,13,0,0.378854
-10.7882,0.926197,0.466452,3,7,0,0.172008
-10.168,1,0.684406,1,1,0,0.249583
-8.89542,1,1.22134,2,3,0,0.556046
-8.89542,0.755716,2.15876,1,1,0,0.556046
-8.89542,0.418806,1.95762,1,1,0,0.556046
-8.89093,0.986919,0.722744,2,3,0,0.660324
-9.54532,0.83332,1.2221,2,3,0,0.349751
-10.0601,0.803868,1.36829,1,1,0,0.26486
-10.7662,0.694565,1.41604,2,3,0,1.04615
-10.319,1,1.10367,1,1,0,0.991429
-10.0827,1,1.89208,1,1,0,0.959067
-10.0827,2.08204e-37,3.2169,1,1,0,0.959067
-9.63689,0.957249,0.432265,3,7,0,0.887929
-9.69023,0.994718,0.662045,1,1,0,0.89737
-9.04727,1,1.10614,1,1,0,0.744963
-9.04727,0.367918,1.85831,1,1,0,0.744963
-9.05425,0.927023,0.655758,3,7,0,0.747532
-8.86735,0.989695,0.918447,2,3,0,0.598446
-11.5187,0.26356,1.49001,1,1,0,0.095417
-10.7672,0.999912,0.418578,3,7,0,0.174408
-10.7201,1,0.694808,1,1,0,0.179847
-10.4468,1,1.14553,2,3,0,0.212841
# Adaptation terminated
# Step size = 1.03614
# Diagonal elements of inverse mass matrix:
# 0.045285

-10.2483,1,1.03614,1,1,0,0.23863
-10.5933,0.919515,1.03614,1,1,0,0.194826
-10.011,1,1.03614,1,1,0,0.272026
-10.011,0.778605,1.03614,1,1,0,0.272026
-8.87658,0.987307,1.03614,2,3,0,0.577715
-10.1096,0.721631,1.03614,2,3,0,0.962899
-9.04017,1,1.03614,2,3,0,0.478373
-8.91173,0.983894,1.03614,2,3,0,0.542682
-8.91173,0.887501,1.03614,2,3,0,0.542682
-10.0063,0.791543,1.03614,2,3,0,0.272735
-8.94968,1,1.03614,2,3,0,0.701829
-11.0327,0.641441,1.03614,2,3,0,1.0757
-13.5595,0.540887,1.03614,1,1,0,1.29526
-9.56052,0.995465,1.03614,2,3,0,0.87382
-8.86702,0.997162,1.03614,2,3,0,0.620745
-8.86651,0.995687,1.03614,2,3,0,0.602782
-8.86779,0.980136,1.03614,2,3,0,0.623942
-9.90481,0.779421,1.03614,2,3,0,0.932573
