# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-8.90013,0.995022,0.855619,2,3,0,0.551875
-10.9579,0.587107,0.855619,2,3,0,1.0676
-8.97865,1,0.855619,2,3,0,0.504197
-8.92798,1,0.855619,1,1,0,0.531586
-9.61991,0.890621,0.855619,2,3,0,0.33582
-9.58528,1,0.855619,3,7,0,0.878477
-9.3833,0.826175,0.855619,2,3,0,0.382938
-9.37085,1,0.855619,1,1,0,0.385689
-9.00804,0.979955,0.855619,2,3,0,0.491158
-8.87256,0.949791,0.855619,2,3,0,0.636063
-9.68765,0.815564,0.855619,2,3,0,0.323752
-8.86628,0.972593,0.855619,2,3,0,0.616176
-8.89935,0.966058,0.855619,2,3,0,0.668124
-9.03481,0.952932,0.855619,2,3,0,0.480416
-8.95421,1,0.855619,1,1,0,0.516404
-8.92388,1,0.855619,1,1,0,0.534237
-9.1141,0.929226,0.855619,3,7,0,0.767832
-9.54006,0.918691,0.855619,1,1,0,0.869911
-8.97116,0.984984,0.855619,2,3,0,0.712889
-8.86876,0.99807,0.855619,2,3,0,0.627135
-9.21729,0.916375,0.855619,2,3,0,0.422939
-9.02468,1,0.855619,1,1,0,0.484376
-9.19264,0.903222,0.855619,2,3,0,0.791042
-8.86597,1,0.855619,2,3,0,0.608423
-8.86598,0.999984,0.855619,2,3,0,0.612426
-8.87756,0.988775,0.855619,2,3,0,0.644423
-8.87465,0.998919,0.855619,2,3,0,0.639857
-8.89414,0.991777,0.855619,2,3,0,0.557241
-8.88367,1,0.855619,1,1,0,0.568229
-8.86961,0.997893,0.855619,2,3,0,0.62951
-9.06212,0.975656,0.855619,2,3,0,0.75037
-9.64519,0.781864,0.855619,2,3,0,0.331255
-9.33931,0.833675,0.855619,2,3,0,0.827854
-9.19855,1,0.855619,1,1,0,0.79267
-8.86688,0.830803,0.855619,2,3,0,0.600629
-11.0652,0.613577,0.855619,2,3,0,0.141492
-9.47406,0.922193,0.855619,2,3,0,0.363797
-10.7194,0.793832,0.855619,2,3,0,0.179929
-10.479,1,0.855619,1,1,0,0.208813
-8.92492,1,0.855619,2,3,0,0.533553
-9.01454,0.982315,0.855619,1,1,0,0.488462
-9.22943,0.885443,0.855619,2,3,0,0.800944
-9.77213,0.897583,0.855619,1,1,0,0.911293
-9.2868,1,0.855619,1,1,0,0.815436
-8.92183,0.94801,0.855619,2,3,0,0.53559
-8.96639,0.991168,0.855619,1,1,0,0.510134
-10.64,0.837186,0.855619,2,3,0,1.03143
-8.8774,0.959872,0.855619,2,3,0,0.644195
-8.87726,0.965938,0.855619,2,3,0,0.643983
-9.45126,0.892538,0.855619,2,3,0,0.852212
-9.34977,1,0.855619,1,1,0,0.830245
-8.86835,1,0.855619,2,3,0,0.625863
-8.88454,0.99807,0.855619,3,7,0,0.567217
-8.87518,1,0.855619,1,1,0,0.579943
-8.87003,0.997857,0.855619,2,3,0,0.630559
-8.87461,0.980753,0.855619,2,3,0,0.639786
-8.96685,0.971282,0.855619,2,3,0,0.509907
-8.93235,0.973292,0.855619,2,3,0,0.691812
-9.04456,0.947843,0.855619,2,3,0,0.476721
-8.86926,0.996403,0.855619,2,3,0,0.592103
-8.86637,0.999574,0.855619,2,3,0,0.616947
-8.86638,0.999836,0.855619,2,3,0,0.603688
-8.88266,0.996847,0.855619,2,3,0,0.569451
-8.87857,1,0.855619,1,1,0,0.574802
-8.89954,0.989859,0.855619,2,3,0,0.668289
-8.88089,1,0.855619,1,1,0,0.649004
-9.11138,0.96011,0.855619,2,3,0,0.766965
-8.8856,0.974939,0.855619,2,3,0,0.565997
-9.46628,0.895851,0.855619,2,3,0,0.36538
-8.88908,1,0.855619,2,3,0,0.562239
-9.23241,0.963571,0.855619,2,3,0,0.801725
-8.86631,1,0.855619,2,3,0,0.616442
-10.9934,0.780551,0.855619,2,3,0,1.07146
-8.95953,0.998563,0.855619,2,3,0,0.707057
-9.03022,0.986025,0.855619,1,1,0,0.738478
-8.8708,0.858419,0.855619,2,3,0,0.632383
-8.87132,0.999965,0.855619,2,3,0,0.633537
-9.19742,0.959421,0.855619,2,3,0,0.792359
-8.866,0.990584,0.855619,2,3,0,0.612795
-8.88429,0.995571,0.855619,2,3,0,0.567506
-8.93561,0.977716,0.855619,2,3,0,0.693789
-8.94381,0.972025,0.855619,2,3,0,0.522113
-8.91796,0.979041,0.855619,2,3,0,0.682449
-8.89956,0.985271,0.855619,2,3,0,0.552362
-8.87584,0.993721,0.855619,2,3,0,0.641803
-8.88853,0.992174,0.855619,3,7,0,0.562815
-9.22039,0.943493,0.855619,2,3,0,0.422115
-9.45229,0.984959,0.855619,2,3,0,0.368249
-10.1556,0.869336,0.855619,1,1,0,0.251307
-10.2121,0.998402,0.855619,3,7,0,0.97715
-11.5042,0.773173,0.855619,1,1,0,1.12385
-10.6955,1,0.855619,1,1,0,1.03797
-10.562,1,0.855619,1,1,0,1.02207
-9.40542,0.800159,0.855619,2,3,0,0.378127
-9.43855,0.999061,0.855619,3,7,0,0.849572
-10.0851,0.879217,0.855619,1,1,0,0.959416
-9.13979,0.961931,0.855619,2,3,0,0.77578
-9.39193,0.849318,0.855619,2,3,0,0.381048
-9.53395,0.771192,0.855619,3,7,0,0.868733
-9.29079,1,0.855619,2,3,0,0.816407
-8.86596,0.765612,0.855619,2,3,0,0.611934
-8.90399,0.965981,0.855619,2,3,0,0.672011
-8.90399,0.909771,0.855619,2,3,0,0.672011
-8.90385,1,0.855619,3,7,0,0.548779
-8.9628,0.988331,0.855619,1,1,0,0.511939
-8.88157,0.986535,0.855619,2,3,0,0.649875
-8.90029,0.996281,0.855619,1,1,0,0.668937
-9.08433,0.929328,0.855619,2,3,0,0.462592
-8.88051,0.997356,0.855619,2,3,0,0.572175
-8.91973,0.983516,0.855619,3,7,0,0.683665
-8.90014,1,0.855619,2,3,0,0.668804
-8.8885,1,0.855619,1,1,0,0.657827
-9.44644,0.901359,0.855619,2,3,0,0.851214
-8.96011,1,0.855619,3,7,0,0.513317
-9.22824,0.903913,0.855619,2,3,0,0.800632
-9.00941,0.559336,0.855619,2,3,0,0.730089
-8.99292,1,0.855619,3,7,0,0.497676
-9.05134,0.988436,0.855619,1,1,0,0.474206
-8.95454,1,0.855619,1,1,0,0.516232
-9.04305,0.93893,0.855619,3,7,0,0.743388
-9.21462,0.966418,0.855619,1,1,0,0.797022
-8.86621,0.99045,0.855619,2,3,0,0.615549
-9.00994,0.96622,0.855619,2,3,0,0.490364
-8.86833,0.991217,0.855619,2,3,0,0.625801
-8.91164,0.987418,0.855619,2,3,0,0.54275
-8.866,0.967151,0.855619,2,3,0,0.607689
-8.90226,0.995691,0.855619,2,3,0,0.670589
-8.95049,0.990443,0.855619,1,1,0,0.702268
-8.95089,0.9902,0.855619,2,3,0,0.702487
-8.90821,0.994367,0.855619,2,3,0,0.675344
-9.04304,0.95202,0.855619,2,3,0,0.47729
-9.25875,0.957962,0.855619,1,1,0,0.41219
-8.89345,0.962334,0.855619,2,3,0,0.662779
-8.88272,1,0.855619,2,3,0,0.651297
-8.95032,0.870016,0.855619,2,3,0,0.702175
-8.91427,0.977827,0.855619,2,3,0,0.540827
-8.90871,1,0.855619,1,1,0,0.544952
-8.91019,0.983935,0.855619,2,3,0,0.676847
-8.88174,0.999796,0.855619,3,7,0,0.570589
-9.99317,0.88175,0.855619,2,3,0,0.945996
-9.75226,1,0.855619,1,1,0,0.907975
-9.47135,1,0.855619,1,1,0,0.856327
-9.62191,0.970468,0.855619,1,1,0,0.885218
-9.38053,1,0.855619,1,1,0,0.837127
-8.89992,1,0.855619,2,3,0,0.552057
-9.00333,0.95944,0.855619,3,7,0,0.727525
-10.5053,0.78058,0.855619,2,3,0,1.01513
-8.88593,0.965779,0.855619,2,3,0,0.655037
-8.88593,0.696704,0.855619,2,3,0,0.655037
-8.91735,0.997921,0.855619,2,3,0,0.682023
-8.90832,0.980522,0.855619,3,7,0,0.545249
-8.86778,0.996501,0.855619,2,3,0,0.623901
-8.88566,0.991264,0.855619,2,3,0,0.565936
-9.19704,0.911668,0.855619,2,3,0,0.792254
-8.9653,0.94028,0.855619,2,3,0,0.510681
-8.86594,0.935831,0.855619,2,3,0,0.609944
-9.34014,0.944555,0.855619,2,3,0,0.392628
-9.34809,0.999774,0.855619,3,7,0,0.829862
-9.96036,0.885238,0.855619,1,1,0,0.941075
-8.86649,0.970556,0.855619,2,3,0,0.617805
-8.99477,0.883826,0.855619,2,3,0,0.723815
-8.87685,0.998716,0.855619,2,3,0,0.64336
-8.91689,0.985157,0.855619,3,7,0,0.538971
-8.86616,0.998727,0.855619,2,3,0,0.60555
-9.40714,0.881468,0.855619,2,3,0,0.842917
-8.98314,0.999867,0.855619,3,7,0,0.502102
-9.14022,0.969212,0.855619,1,1,0,0.444764
-8.88062,0.999151,0.855619,2,3,0,0.57202
-9.51719,0.922288,0.855619,2,3,0,0.355203
-9.55228,0.99304,0.855619,1,1,0,0.348421
-9.55787,0.998887,0.855619,1,1,0,0.347356
-10.9522,0.77357,0.855619,2,3,0,0.153696
-10.3847,0.8553,0.855619,2,3,0,0.220717
-9.19384,0.99965,0.855619,3,7,0,0.791374
-9.34424,0.83516,0.855619,3,7,0,0.39169
-9.0225,0.912038,0.855619,2,3,0,0.735432
-9.1234,0.906071,0.855619,3,7,0,0.449921
-9.27113,0.971015,0.855619,1,1,0,0.409092
-10.0051,0.922601,0.855619,3,7,0,0.947768
-10.2623,0.95009,0.855619,1,1,0,0.983918
-10.086,1,0.855619,1,1,0,0.959544
-10.2784,0.962422,0.855619,1,1,0,0.986068
-11.7629,0.914706,0.855619,2,3,0,1.14844
-10.0636,1,0.855619,1,1,0,0.956324
-9.70826,1,0.855619,1,1,0,0.900493
-9.62321,1,0.855619,3,7,0,0.33522
-8.91019,0.996782,0.855619,2,3,0,0.543829
-8.895,1,0.855619,1,1,0,0.556441
-8.87633,0.994002,0.855619,2,3,0,0.642574
-8.99806,0.939599,0.855619,2,3,0,0.495418
-12.3272,0.704242,0.855619,2,3,0,1.19852
-10.5278,1,0.855619,1,1,0,1.0179
-10.3615,1,0.855619,1,1,0,0.996968
-9.77352,1,0.855619,1,1,0,0.911524
-9.3658,1,0.855619,1,1,0,0.833858
-9.70073,0.935493,0.855619,1,1,0,0.899193
-9.33262,1,0.855619,2,3,0,0.826313
-8.89319,0.958372,0.855619,2,3,0,0.55814
-8.89319,0.602194,0.855619,2,3,0,0.55814
-8.86917,0.993949,0.855619,2,3,0,0.628326
-9.20481,0.961869,0.855619,2,3,0,0.426298
-8.97053,0.935495,0.855619,3,7,0,0.712584
-8.95556,1,0.855619,1,1,0,0.704983
-8.96341,0.999479,0.855619,2,3,0,0.709042
-9.76163,0.769686,0.855619,2,3,0,0.31113
-9.05782,0.871185,0.855619,2,3,0,0.748825
-9.54082,0.805668,0.855619,2,3,0,0.350617
-9.04275,0.891064,0.855619,2,3,0,0.743277
-8.89275,0.969469,0.855619,2,3,0,0.558571
-8.91959,0.887096,0.855619,2,3,0,0.537104
-8.91582,0.977966,0.855619,3,7,0,0.680948
-10.4776,0.82325,0.855619,2,3,0,1.0117
-8.8691,1,0.855619,2,3,0,0.592564
-8.86594,0.997723,0.855619,2,3,0,0.609814
-8.92093,0.987407,0.855619,2,3,0,0.684475
-8.92581,0.978336,0.855619,2,3,0,0.532975
-9.45455,0.92641,0.855619,2,3,0,0.367783
-10.5174,0.891249,0.855619,3,7,0,1.01662
-9.02747,1,0.855619,3,7,0,0.483273
-8.89204,0.973873,0.855619,2,3,0,0.661421
-8.87322,0.956134,0.855619,2,3,0,0.637328
-8.87911,0.998829,0.855619,1,1,0,0.646622
-8.90542,0.925597,0.855619,2,3,0,0.67316
-9.01856,0.95203,0.855619,2,3,0,0.486825
-8.90339,0.97438,0.855619,2,3,0,0.671521
-9.16708,0.91413,0.855619,2,3,0,0.436846
-9.03308,0.925732,0.855619,2,3,0,0.739588
-8.93897,0.959283,0.855619,3,7,0,0.524898
-8.86632,0.996572,0.855619,2,3,0,0.616516
-8.92326,0.958317,0.855619,2,3,0,0.534642
-9.5427,0.901886,0.855619,2,3,0,0.350255
-9.86954,0.937001,0.855619,1,1,0,0.293619
-9.09581,0.96776,0.855619,2,3,0,0.458757
-9.35577,0.949562,0.855619,1,1,0,0.389071
-8.90037,0.866773,0.855619,2,3,0,0.669006
-8.86666,0.997745,0.855619,2,3,0,0.601841
-8.86834,0.999208,0.855619,2,3,0,0.625855
-8.96765,0.98076,0.855619,2,3,0,0.711166
-8.99874,0.99383,0.855619,1,1,0,0.725548
-9.10578,0.920332,0.855619,2,3,0,0.455508
-9.2383,0.99132,0.855619,2,3,0,0.417417
-9.32361,0.852827,0.855619,2,3,0,0.824218
-8.86848,1,0.855619,2,3,0,0.626287
-9.08607,0.956358,0.855619,2,3,0,0.75867
-9.01378,1,0.855619,1,1,0,0.731899
-10.7267,0.752397,0.855619,2,3,0,1.04159
-11.9932,0.777118,0.855619,1,1,0,1.16942
-10.6462,1,0.855619,1,1,0,1.03217
-10.8916,0.817877,0.855619,2,3,0,1.06029
-10.8512,1,0.855619,1,1,0,1.05579
-10.9722,0.976204,0.855619,1,1,0,1.06916
-9.39068,0.997972,0.855619,3,7,0,0.381322
-9.06061,1,0.855619,1,1,0,0.470847
-9.0705,0.929512,0.855619,2,3,0,0.753328
-9.20276,0.974012,0.855619,1,1,0,0.793819
-9.13838,0.899596,0.855619,2,3,0,0.44532
-9.06319,1,0.855619,1,1,0,0.469923
-8.99232,0.937203,0.855619,3,7,0,0.722731
-8.86696,0.935602,0.855619,2,3,0,0.600204
-8.87095,0.999545,0.855619,3,7,0,0.632733
-9.04467,0.9777,0.855619,2,3,0,0.743994
-11.3462,0.67979,0.855619,2,3,0,1.10823
-8.90892,1,0.855619,2,3,0,0.67588
-8.87036,0.989444,0.855619,2,3,0,0.589296
-9.03316,0.901406,0.855619,2,3,0,0.73962
-8.88254,0.981274,0.855619,2,3,0,0.569595
-9.39866,0.944024,0.855619,2,3,0,0.841087
-8.91501,0.993944,0.855619,2,3,0,0.680374
-9.41118,0.854398,0.855619,2,3,0,0.37689
-9.53261,0.976115,0.855619,1,1,0,0.352202
-9.05196,0.973989,0.855619,2,3,0,0.473982
-9.25035,0.877711,0.855619,2,3,0,0.806353
-9.37142,0.822798,0.855619,3,7,0,0.385563
-9.35091,1,0.855619,1,1,0,0.390169
-9.04995,0.920199,0.855619,2,3,0,0.745956
-8.92106,0.966113,0.855619,2,3,0,0.536109
-8.93441,0.997346,0.855619,1,1,0,0.52761
-9.05039,0.992391,0.855619,2,3,0,0.474556
-8.9909,1,0.855619,1,1,0,0.498575
-9.01223,0.949743,0.855619,2,3,0,0.73126
-8.95115,1,0.855619,1,1,0,0.702625
-8.93323,0.974135,0.855619,2,3,0,0.528323
-8.88955,0.986335,0.855619,2,3,0,0.658919
-8.88446,0.938908,0.855619,2,3,0,0.653372
-9.14095,0.965166,0.855619,2,3,0,0.776131
-9.01157,0.933451,0.855619,2,3,0,0.489688
-8.97321,1,0.855619,1,1,0,0.506791
-9.05834,0.983192,0.855619,1,1,0,0.47166
-8.89291,0.781066,0.855619,2,3,0,0.558417
-8.86643,0.999452,0.855619,2,3,0,0.603322
-9.69572,0.904961,0.855619,2,3,0,0.32235
-9.04268,0.999864,0.855619,3,7,0,0.743249
-9.03667,1,0.855619,3,7,0,0.479704
-9.02474,1,0.855619,3,7,0,0.736322
-9.09938,0.985248,0.855619,1,1,0,0.763089
-8.89741,0.970445,0.855619,2,3,0,0.554247
-8.88245,0.992029,0.855619,2,3,0,0.650968
-8.86594,0.999417,0.855619,2,3,0,0.609378
-8.8755,0.997745,0.855619,2,3,0,0.641263
-8.86946,1,0.855619,2,3,0,0.629096
-9.81699,0.794601,0.855619,2,3,0,0.302023
-10.4463,0.960745,0.855619,2,3,0,0.212896
-9.04943,1,0.855619,3,7,0,0.745764
-9.11566,0.995633,0.855619,2,3,0,0.768326
-9.11566,0.823865,0.855619,2,3,0,0.768326
-9.11537,1,0.855619,3,7,0,0.45244
-8.86636,1,0.855619,2,3,0,0.616854
-8.98609,0.985952,0.855619,2,3,0,0.500749
-8.98609,0.829319,0.855619,2,3,0,0.500749
-8.94671,0.756807,0.855619,2,3,0,0.520487
-8.86599,0.944545,0.855619,2,3,0,0.607894
-8.91048,0.989491,0.855619,2,3,0,0.67706
-8.96557,0.989091,0.855619,1,1,0,0.71013
-8.98761,0.995622,0.855619,1,1,0,0.720615
-8.8823,0.984442,0.855619,2,3,0,0.569889
-10.6271,0.821179,0.855619,2,3,0,1.0299
-9.60944,1,0.855619,1,1,0,0.882942
-8.87598,0.719746,0.855619,2,3,0,0.57865
-9.60266,0.913108,0.855619,2,3,0,0.338978
-9.67522,0.995219,0.855619,2,3,0,0.325928
-10.9063,0.927543,0.855619,2,3,0,0.158748
-8.92169,1,0.855619,2,3,0,0.684987
-8.93114,0.998119,0.855619,1,1,0,0.691068
-8.9704,0.965839,0.855619,2,3,0,0.508152
-8.9704,0.765511,0.855619,2,3,0,0.508152
-8.94562,1,0.855619,1,1,0,0.521095
-8.97452,0.961884,0.855619,2,3,0,0.714516
-9.13586,0.968388,0.855619,1,1,0,0.774591
-8.98231,0.949264,0.855619,2,3,0,0.502488
-8.98231,0.663118,0.855619,2,3,0,0.502488
-8.87943,0.9742,0.855619,2,3,0,0.647063
-9.45999,0.856399,0.855619,2,3,0,0.366666
-9.92802,0.911027,0.855619,1,1,0,0.284522
-8.86774,1,0.855619,2,3,0,0.596901
-9.05765,0.961395,0.855619,2,3,0,0.471912
-9.03043,1,0.855619,1,1,0,0.482112
-8.87469,0.985522,0.855619,2,3,0,0.639911
-9.0227,0.824361,0.855619,2,3,0,0.735512
-8.86663,0.916437,0.855619,2,3,0,0.601984
-8.99426,0.973263,0.855619,2,3,0,0.497083
-9.21369,0.891036,0.855619,2,3,0,0.796772
-9.00147,0.928935,0.855619,2,3,0,0.493944
-9.23119,0.955295,0.855619,1,1,0,0.419268
-9.04897,1,0.855619,2,3,0,0.475082
-8.95177,1,0.855619,1,1,0,0.517712
-9.01059,0.950566,0.855619,2,3,0,0.73058
-9.0153,0.999062,0.855619,1,1,0,0.732523
-8.99928,1,0.855619,1,1,0,0.725781
-8.98757,1,0.855619,1,1,0,0.7206
-9.68899,0.780795,0.855619,2,3,0,0.323519
-9.79976,0.996884,0.855619,3,7,0,0.915846
-8.97441,0.826372,0.855619,2,3,0,0.506212
-8.866,1,0.855619,2,3,0,0.607838
-8.96563,0.921279,0.855619,2,3,0,0.710162
-8.88975,0.996513,0.855619,2,3,0,0.659121
-8.86744,0.973776,0.855619,2,3,0,0.622591
-8.937,0.92476,0.855619,2,3,0,0.694614
-8.87953,0.989291,0.855619,2,3,0,0.573477
-9.32651,0.917968,0.855619,2,3,0,0.395781
-8.87023,0.989583,0.855619,2,3,0,0.589609
-9.67787,0.842727,0.855619,2,3,0,0.325464
-9.6257,1,0.855619,3,7,0,0.885907
-9.87469,0.983879,0.855619,2,3,0,0.927867
-8.93496,0.908285,0.855619,2,3,0,0.527276
-8.89511,1,0.855619,1,1,0,0.556337
-8.89501,0.989306,0.855619,2,3,0,0.664246
-8.89299,1,0.855619,3,7,0,0.558338
-9.37577,0.937527,0.855619,2,3,0,0.384598
-9.95473,0.891129,0.855619,1,1,0,0.280451
-10.0384,0.642312,0.855619,3,7,0,0.952663
-11.5571,0.913024,0.855619,2,3,0,1.12897
-10.2799,1,0.855619,1,1,0,0.986274
-11.3599,0.806532,0.855619,1,1,0,1.10961
-11.2168,1,0.855619,3,7,0,0.125599
-8.91818,1,0.855619,2,3,0,0.538075
-8.98547,0.995564,0.855619,2,3,0,0.501032
-8.98547,0.512307,0.855619,2,3,0,0.501032
-8.87928,1,0.855619,3,7,0,0.646856
-8.87991,0.994892,0.855619,2,3,0,0.57296
-8.89666,0.989279,0.855619,3,7,0,0.665753
-8.90868,0.98539,0.855619,2,3,0,0.544972
-8.89589,1,0.855619,1,1,0,0.555624
-9.22849,0.945612,0.855619,2,3,0,0.419975
-9.76596,0.89852,0.855619,1,1,0,0.310408
-11.1277,0.762523,0.855619,1,1,0,0.134871
-8.87229,1,0.855619,2,3,0,0.585133
-8.96045,0.973639,0.855619,2,3,0,0.707533
-8.94705,1,0.855619,1,1,0,0.700378
-10.3172,0.670412,0.855619,2,3,0,0.229473
-10.3839,0.986824,0.855619,1,1,0,0.220829
-8.92603,0.888892,0.855619,2,3,0,0.687838
-10.0798,0.812573,0.855619,2,3,0,0.958659
-9.66464,1,0.855619,1,1,0,0.892881
-9.55231,1,0.855619,1,1,0,0.872259
-8.86594,1,0.855619,2,3,0,0.610028
-8.87566,0.991398,0.855619,2,3,0,0.579154
-9.04473,0.951574,0.855619,2,3,0,0.744018
-9.06442,0.931153,0.855619,2,3,0,0.469488
-8.87216,1,0.855619,2,3,0,0.635288
-9.24789,0.906667,0.855619,2,3,0,0.41495
-8.87483,1,0.855619,2,3,0,0.580516
-12.1955,0.491087,0.855619,2,3,0,0.0334591
-10.9416,1,0.855619,1,1,0,0.154861
-10.3455,1,0.855619,1,1,0,0.225778
-10.8091,0.911832,0.855619,1,1,0,0.16963
-11.0306,0.993839,0.855619,3,7,0,1.07548
-11.0306,0.474003,0.855619,1,1,0,1.07548
-11.0821,0.998541,0.855619,3,7,0,0.139688
-12.2392,0.794252,0.855619,1,1,0,0.0296876
-8.94224,1,0.855619,2,3,0,0.523006
-8.91361,1,0.855619,1,1,0,0.541306
-9.22041,0.878493,0.855619,2,3,0,0.798565
-9.08866,1,0.855619,1,1,0,0.75954
-9.20772,0.976575,0.855619,1,1,0,0.795165
-9.61924,0.921335,0.855619,1,1,0,0.884733
-9.47946,1,0.855619,2,3,0,0.85797
-8.88225,0.958204,0.855619,2,3,0,0.569953
-9.52745,0.921089,0.855619,2,3,0,0.353203
-9.29865,0.836247,0.855619,2,3,0,0.818304
-8.98745,0.941971,0.855619,2,3,0,0.500131
-8.86682,0.993915,0.855619,2,3,0,0.619751
-9.50716,0.927203,0.855619,2,3,0,0.357177
-9.86286,0.931631,0.855619,1,1,0,0.294675
-10.3834,0.901557,0.855619,1,1,0,0.22089
-11.2007,0.849818,0.855619,1,1,0,0.127259
-10.6382,1,0.855619,2,3,0,0.189459
-8.87078,1,0.855619,2,3,0,0.632348
-9.68872,0.572682,0.855619,2,3,0,0.323566
-9.32576,0.835301,0.855619,2,3,0,0.82472
-8.92344,0.992017,0.855619,2,3,0,0.686149
-9.52113,0.930157,0.855619,3,7,0,0.354433
-9.45056,1,0.855619,1,1,0,0.368607
-9.47357,0.999347,0.855619,3,7,0,0.856777
-9.42766,1,0.855619,1,1,0,0.847286
-9.68473,0.760044,0.855619,2,3,0,0.324262
-9.68341,1,0.855619,1,1,0,0.324493
-9.54351,1,0.855619,1,1,0,0.3501
-8.91869,0.93381,0.855619,2,3,0,0.682951
-9.85467,0.846125,0.855619,2,3,0,0.924701
-9.76548,1,0.855619,2,3,0,0.910186
-9.4505,1,0.855619,1,1,0,0.852054
-9.13108,0.876644,0.855619,2,3,0,0.447544
-9.19936,0.995499,0.855619,2,3,0,0.427783
-9.79306,0.930504,0.855619,3,7,0,0.914749
-9.78481,1,0.855619,1,1,0,0.913391
-9.28195,0.947763,0.855619,2,3,0,0.814251
-8.86879,0.979705,0.855619,2,3,0,0.593454
-8.90624,0.994765,0.855619,2,3,0,0.546866
-8.91048,0.99988,0.855619,3,7,0,0.677061
-9.0559,0.948809,0.855619,2,3,0,0.472544
-9.14532,0.994118,0.855619,2,3,0,0.443231
-9.14049,1,0.855619,2,3,0,0.44468
-9.15253,0.902921,0.855619,2,3,0,0.779586
-9.20245,0.996703,0.855619,2,3,0,0.793736
-9.30833,0.979142,0.855619,1,1,0,0.820616
-8.88107,0.992573,0.855619,2,3,0,0.649226
-8.92316,0.981647,0.855619,2,3,0,0.534707
-8.87045,0.994106,0.855619,2,3,0,0.631587
-9.44281,0.866658,0.855619,2,3,0,0.370215
-9.2136,1,0.855619,2,3,0,0.423926
-9.00972,0.937546,0.855619,2,3,0,0.73022
-11.973,0.589707,0.855619,2,3,0,1.1676
-11.022,1,0.855619,1,1,0,1.07456
-11.022,0.680919,0.855619,1,1,0,1.07456
-8.86666,0.932931,0.855619,2,3,0,0.601816
-9.06123,0.977317,0.855619,2,3,0,0.750051
-8.97327,0.955626,0.855619,2,3,0,0.506761
-9.29985,0.871036,0.855619,2,3,0,0.818591
-9.90348,0.962254,0.855619,2,3,0,0.932366
-9.27672,0.783087,0.855619,3,7,0,0.407709
-9.38601,0.978478,0.855619,1,1,0,0.382343
-9.30149,1,0.855619,1,1,0,0.40169
-8.89518,0.994771,0.855619,2,3,0,0.556274
-9.54565,0.887267,0.855619,2,3,0,0.349689
-10.1093,0.89385,0.855619,1,1,0,0.257813
-10.1093,0.768445,0.855619,1,1,0,0.257813
-10.8233,0.867496,0.855619,1,1,0,0.168032
-9.30242,0.999234,0.855619,3,7,0,0.819208
-9.23126,0.874602,0.855619,2,3,0,0.419251
-8.87815,0.993805,0.855619,2,3,0,0.575398
-8.86676,0.986197,0.855619,2,3,0,0.601242
-8.86986,0.99876,0.855619,2,3,0,0.630135
-8.94074,0.911033,0.855619,2,3,0,0.696807
-9.5653,0.814992,0.855619,2,3,0,0.345949
-9.16854,0.847223,0.855619,3,7,0,0.784248
-9.21866,0.99669,0.855619,2,3,0,0.7981
-8.86992,0.992223,0.855619,2,3,0,0.630293
-8.87031,0.987254,0.855619,2,3,0,0.631247
-9.15104,0.968319,0.855619,2,3,0,0.441529
-8.8743,0.994938,0.855619,2,3,0,0.581424
-8.88115,0.964665,0.855619,2,3,0,0.571337
-9.93005,0.763097,0.855619,2,3,0,0.936463
-9.73175,1,0.855619,1,1,0,0.904511
-9.73175,0.805694,0.855619,1,1,0,0.904511
-9.45191,1,0.855619,1,1,0,0.852346
-8.87655,1,0.855619,2,3,0,0.577772
-9.24135,0.932231,0.855619,2,3,0,0.416629
-8.89476,0.962674,0.855619,2,3,0,0.664012
-8.88029,1,0.855619,1,1,0,0.648213
-8.87048,0.997733,0.855619,2,3,0,0.58903
-8.87064,0.999995,0.855619,3,7,0,0.632026
-8.98302,0.985271,0.855619,2,3,0,0.718517
-8.98437,0.999731,0.855619,1,1,0,0.71914
-9.05138,0.986749,0.855619,1,1,0,0.74648
-9.54548,0.816508,0.855619,3,7,0,0.349721
-10.2443,0.87012,0.855619,1,1,0,0.239171
-11.2116,0.824822,0.855619,1,1,0,0.126139
-11.4259,0.994032,0.855619,3,7,0,1.11617
-8.88389,0.944169,0.855619,2,3,0,0.652699
-9.41876,0.86285,0.855619,2,3,0,0.375273
-9.82725,0.921891,0.855619,1,1,0,0.300364
-9.21672,0.827623,0.855619,2,3,0,0.797582
-8.95577,0.941481,0.855619,2,3,0,0.51558
-8.95314,0.962446,0.855619,3,7,0,0.703698
-8.86782,0.994259,0.855619,2,3,0,0.596626
-8.90196,0.996254,0.855619,2,3,0,0.670344
-8.97806,0.962664,0.855619,3,7,0,0.504473
-9.34844,0.937629,0.855619,2,3,0,0.390732
-8.96621,0.947316,0.855619,2,3,0,0.710447
-11.8863,0.581619,0.855619,2,3,0,1.15978
-10.2063,1,0.855619,2,3,0,0.976351
