# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-10.7425,0.951908,1.09058,1,1,0,1.04342
-11.5574,0.930864,1.09058,2,3,0,1.129
-11.5574,0.86883,1.09058,1,1,0,1.129
-12.1071,0.854851,1.09058,1,1,0,1.17951
-9.10675,1,1.09058,2,3,0,0.76548
-8.87052,1,1.09058,2,3,0,0.631748
-8.93231,0.91311,1.09058,2,3,0,0.528884
-9.5372,0.832597,1.09058,2,3,0,0.86936
-8.87296,0.994171,1.09058,2,3,0,0.583834
-9.01868,0.966252,1.09058,2,3,0,0.486779
-8.92937,0.961808,1.09058,2,3,0,0.530713
-9.04699,0.967005,1.09058,1,1,0,0.475815
-8.8809,0.837162,1.09058,2,3,0,0.649014
-9.13652,0.942157,1.09058,2,3,0,0.774791
-10.2366,0.730664,1.09058,1,1,0,0.980469
-9.9581,1,1.09058,1,1,0,0.940733
-9.9581,0.411589,1.09058,1,1,0,0.940733
-9.0134,1,1.09058,2,3,0,0.731743
-9.06899,0.984268,1.09058,1,1,0,0.752799
-9.13728,0.980708,1.09058,1,1,0,0.775022
-9.37344,0.934855,1.09058,1,1,0,0.835559
-9.09063,0.928377,1.09058,2,3,0,0.460477
-9.54932,0.959118,1.09058,2,3,0,0.871689
-8.9715,1,1.09058,2,3,0,0.713055
-9.09705,0.988273,1.09058,2,3,0,0.762323
-9.51057,0.854994,1.09058,2,3,0,0.356504
-9.94065,0.884544,1.09058,1,1,0,0.28259
-9.13572,0.695578,1.09058,2,3,0,0.774546
-8.87855,0.989748,1.09058,2,3,0,0.574833
-9.34166,0.894252,1.09058,2,3,0,0.39228
-9.0241,0.890365,1.09058,2,3,0,0.736069
-8.87012,0.995535,1.09058,2,3,0,0.589892
-8.96232,0.978444,1.09058,2,3,0,0.512187
-8.90538,1,1.09058,1,1,0,0.547548
-8.89771,1,1.09058,1,1,0,0.55398
-8.89771,0.786355,1.09058,2,3,0,0.55398
-8.88922,1,1.09058,1,1,0,0.562092
-8.90128,0.996568,1.09058,1,1,0,0.550904
-8.86921,1,1.09058,2,3,0,0.592255
-8.86921,0.979477,1.09058,2,3,0,0.592255
-10.196,0.703495,1.09058,2,3,0,0.974948
-13.3293,0.409109,1.09058,1,1,0,1.27825
-9.78884,1,1.09058,1,1,0,0.914055
-8.86722,1,1.09058,2,3,0,0.621687
-8.87191,0.998665,1.09058,1,1,0,0.634766
-8.93192,0.775084,1.09058,2,3,0,0.691548
-9.18089,0.931443,1.09058,1,1,0,0.787762
-9.75614,0.949554,1.09058,2,3,0,0.312048
-8.97499,1,1.09058,2,3,0,0.714739
-9.37293,0.957225,1.09058,2,3,0,0.835447
-10.9208,0.643055,1.09058,1,1,0,1.06353
-10.0598,1,1.09058,2,3,0,0.955775
-11.8831,0.594465,1.09058,1,1,0,1.15948
-12.4563,0.849142,1.09058,1,1,0,1.20939
-8.87777,0.967226,1.09058,2,3,0,0.575947
-8.89721,0.988319,1.09058,2,3,0,0.666246
-8.87609,1,1.09058,2,3,0,0.578478
-9.04593,0.776317,1.09058,2,3,0,0.744467
-9.31881,0.86282,1.09058,2,3,0,0.397581
-9.31881,0.935914,1.09058,1,1,0,0.397581
-8.99547,1,1.09058,1,1,0,0.49655
-9.38048,0.895992,1.09058,1,1,0,0.383558
-8.97773,0.91839,1.09058,2,3,0,0.504632
-10.2816,0.744771,1.09058,2,3,0,0.234177
-10.7143,0.883894,1.09058,1,1,0,0.180522
-9.68815,1,1.09058,1,1,0,0.323666
-11.0833,0.890557,1.09058,2,3,0,1.08111
-14.2505,0.405175,1.09058,1,1,0,1.34395
-10.628,1,1.09058,2,3,0,0.190667
-9.4668,1,1.09058,1,1,0,0.365273
-9.9645,0.867645,1.09058,1,1,0,0.278974
-9.9645,0.444497,1.09058,1,1,0,0.278974
-9.60651,1,1.09058,2,3,0,0.33827
-9.35684,0.789314,1.09058,2,3,0,0.388828
-8.99051,1,1.09058,1,1,0,0.498751
-9.06814,0.9123,1.09058,2,3,0,0.468172
-9.12255,0.984601,1.09058,1,1,0,0.450186
-9.09637,0.889682,1.09058,2,3,0,0.458574
-9.06144,1,1.09058,1,1,0,0.470547
-8.9089,0.966088,1.09058,2,3,0,0.544807
-8.89055,1,1.09058,1,1,0,0.560735
-8.89055,0.336787,1.09058,2,3,0,0.560735
-8.86601,0.941446,1.09058,2,3,0,0.607519
-9.32215,0.887517,1.09058,2,3,0,0.823876
-8.95773,1,1.09058,1,1,0,0.706122
-9.10235,0.920681,1.09058,2,3,0,0.456617
-8.87356,0.736759,1.09058,2,3,0,0.637938
-8.88737,0.881264,1.09058,2,3,0,0.656626
-8.91633,0.985065,1.09058,2,3,0,0.539365
-8.91633,0.77168,1.09058,2,3,0,0.539365
-8.94542,0.991736,1.09058,1,1,0,0.521205
-8.94542,0.874211,1.09058,2,3,0,0.521205
-8.9566,0.955495,1.09058,2,3,0,0.515145
-9.22528,0.972568,1.09058,2,3,0,0.799853
-8.99167,1,1.09058,1,1,0,0.722442
-8.87772,1,1.09058,2,3,0,0.644661
-8.91477,0.967803,1.09058,2,3,0,0.540473
-8.97447,0.983114,1.09058,1,1,0,0.506183
-8.86837,0.851674,1.09058,2,3,0,0.625942
-9.38671,0.870208,1.09058,2,3,0,0.382189
-8.91916,1,1.09058,2,3,0,0.537399
-8.93286,0.996099,1.09058,1,1,0,0.528548
-9.92173,0.796362,1.09058,2,3,0,0.285488
-8.91066,0.963518,1.09058,2,3,0,0.6772
-8.88271,0.990491,1.09058,2,3,0,0.569388
-8.87981,1,1.09058,1,1,0,0.573103
-9.15748,0.917131,1.09058,2,3,0,0.439633
-8.8918,0.966268,1.09058,2,3,0,0.559492
-8.93754,0.987036,1.09058,1,1,0,0.525737
-9.00341,0.981385,1.09058,1,1,0,0.493115
-8.87263,0.986939,1.09058,2,3,0,0.584476
-9.21899,0.908379,1.09058,2,3,0,0.798188
-8.97747,0.962093,1.09058,2,3,0,0.504751
-8.9813,0.999636,1.09058,2,3,0,0.502954
-9.32432,0.906787,1.09058,1,1,0,0.396291
-9.03972,0.915715,1.09058,2,3,0,0.742133
-8.93715,0.977618,1.09058,2,3,0,0.52597
-10.9978,0.563916,1.09058,2,3,0,1.07194
-9.37803,0.846015,1.09058,2,3,0,0.384099
-9.55869,0.94977,1.09058,1,1,0,0.3472
-10.7796,0.90197,1.09058,2,3,0,0.172992
-9.04959,1,1.09058,2,3,0,0.474852
-9.62502,0.84862,1.09058,1,1,0,0.334891
-9.10493,1,1.09058,1,1,0,0.45578
-8.95821,1,1.09058,2,3,0,0.706371
-8.95821,0.85429,1.09058,2,3,0,0.706371
-8.98389,0.992701,1.09058,1,1,0,0.718915
-9.02142,0.989349,1.09058,1,1,0,0.735001
-10.6121,0.627702,1.09058,2,3,0,0.192572
-9.52257,1,1.09058,1,1,0,0.354152
-9.98844,0.95852,1.09058,2,3,0,0.275383
-9.14165,0.90615,1.09058,2,3,0,0.776343
-8.94898,1,1.09058,2,3,0,0.701445
-8.93956,1,1.09058,1,1,0,0.696118
-9.96461,0.741723,1.09058,2,3,0,0.278957
-10.1698,0.943155,1.09058,1,1,0,0.249339
-10.1698,0.263376,1.09058,1,1,0,0.249339
-9.84417,1,1.09058,1,1,0,0.297648
-9.0108,1,1.09058,2,3,0,0.730668
-8.87685,0.860739,1.09058,2,3,0,0.577307
-8.86794,0.993298,1.09058,2,3,0,0.624502
-8.89025,0.993274,1.09058,2,3,0,0.561041
-8.86983,1,1.09058,2,3,0,0.5906
-8.90714,0.848115,1.09058,2,3,0,0.546162
-8.92497,0.662217,1.09058,2,3,0,0.533519
-9.0351,0.989692,1.09058,2,3,0,0.480307
-9.42755,0.964697,1.09058,2,3,0,0.847262
-9.15078,0.858734,1.09058,2,3,0,0.779068
-8.86704,1,1.09058,2,3,0,0.620854
-9.29363,0.892666,1.09058,2,3,0,0.403581
-9.20418,1,1.09058,1,1,0,0.426469
-9.3097,0.970349,1.09058,1,1,0,0.399733
-10.4652,0.719205,1.09058,1,1,0,0.210531
-8.87158,1,1.09058,2,3,0,0.586585
-9.61081,0.831331,1.09058,2,3,0,0.337482
-9.53763,1,1.09058,1,1,0,0.351231
-8.95467,0.956941,1.09058,2,3,0,0.704512
-9.71205,0.845777,1.09058,2,3,0,0.901144
-8.86945,0.990964,1.09058,2,3,0,0.591582
-9.11428,0.934857,1.09058,2,3,0,0.767887
-9.11428,0.256398,1.09058,2,3,0,0.767887
-10.0396,0.905895,1.09058,2,3,0,0.952835
-9.11057,1,1.09058,1,1,0,0.766706
-8.94273,0.931772,1.09058,2,3,0,0.522727
-9.06668,0.98842,1.09058,2,3,0,0.751985
-10.4208,0.663989,1.09058,2,3,0,0.216112
-10.7816,0.902207,1.09058,1,1,0,0.172761
-11.514,0.811465,1.09058,1,1,0,0.0958728
-8.95916,0.922888,1.09058,2,3,0,0.706864
-9.08153,0.965693,1.09058,1,1,0,0.757133
-8.95538,0.972262,1.09058,2,3,0,0.515783
-9.09505,0.923701,1.09058,2,3,0,0.761666
-9.70296,0.944599,1.09058,2,3,0,0.899578
-8.97969,1,1.09058,2,3,0,0.716968
-8.8661,0.999279,1.09058,2,3,0,0.606263
-8.89856,0.991855,1.09058,2,3,0,0.55323
-9.02355,0.964976,1.09058,1,1,0,0.484825
-8.87161,0.986513,1.09058,2,3,0,0.586512
-8.87635,0.929344,1.09058,2,3,0,0.57807
-8.87024,0.998606,1.09058,2,3,0,0.631092
-9.05815,0.955371,1.09058,2,3,0,0.748946
-8.94598,1,1.09058,1,1,0,0.699783
-9.01699,0.979948,1.09058,1,1,0,0.733211
-8.87286,1,1.09058,2,3,0,0.636652
-9.06979,0.942948,1.09058,2,3,0,0.75308
-8.94943,0.950485,1.09058,2,3,0,0.70169
-9.67912,0.850646,1.09058,2,3,0,0.89543
-12.295,0.474173,1.09058,1,1,0,1.19577
-12.0888,1,1.09058,1,1,0,1.1779
-9.70595,1,1.09058,2,3,0,0.32058
-8.89627,1,1.09058,2,3,0,0.6654
-8.89707,0.983855,1.09058,2,3,0,0.666121
-8.86593,0.999985,1.09058,2,3,0,0.610177
-11.9219,0.45406,1.09058,2,3,0,0.0576665
-10.4932,1,1.09058,1,1,0,0.207047
-8.89864,1,1.09058,2,3,0,0.667508
-9.04311,0.864734,1.09058,2,3,0,0.477263
-8.86901,1,1.09058,2,3,0,0.592804
-8.86901,0.591916,1.09058,2,3,0,0.592804
-9.22828,0.91428,1.09058,2,3,0,0.420031
-8.86803,1,1.09058,2,3,0,0.59585
-9.5873,0.825731,1.09058,2,3,0,0.878852
-8.97746,0.950012,1.09058,2,3,0,0.504756
-10.5107,0.791593,1.09058,2,3,0,1.0158
-9.12074,1,1.09058,2,3,0,0.450749
-9.12074,0.757694,1.09058,1,1,0,0.450749
-8.8778,0.976557,1.09058,2,3,0,0.575901
-8.86766,0.99914,1.09058,2,3,0,0.62348
-8.88387,0.978323,1.09058,2,3,0,0.568003
-8.88387,0.792027,1.09058,2,3,0,0.568003
-9.35619,0.920627,1.09058,2,3,0,0.831699
-9.26592,1,1.09058,2,3,0,0.810284
-8.9722,0.961304,1.09058,2,3,0,0.507278
-9.18236,0.870738,1.09058,2,3,0,0.788175
-9.20278,0.994191,1.09058,1,1,0,0.793825
-10.0616,0.7465,1.09058,2,3,0,0.264641
-9.87949,1,1.09058,2,3,0,0.292053
-8.91602,1,1.09058,2,3,0,0.539584
-9.10571,0.947328,1.09058,1,1,0,0.455529
-9.77711,0.794761,1.09058,2,3,0,0.912118
-9.85063,0.993082,1.09058,2,3,0,0.924057
-10.1841,0.909261,1.09058,1,1,0,0.973311
-9.36623,1,1.09058,1,1,0,0.833954
-8.87042,0.99204,1.09058,2,3,0,0.589153
-9.05625,0.725448,1.09058,2,3,0,0.748259
-9.81551,0.805266,1.09058,1,1,0,0.918412
-10.0187,0.943688,1.09058,1,1,0,0.949776
-9.36643,1,1.09058,1,1,0,0.833999
-9.04128,1,1.09058,2,3,0,0.477953
-9.32387,0.974184,1.09058,2,3,0,0.396395
-8.98572,1,1.09058,2,3,0,0.500918
-9.25042,0.831458,1.09058,2,3,0,0.806371
-9.0136,0.929044,1.09058,2,3,0,0.488849
-9.24121,0.912381,1.09058,2,3,0,0.804008
-8.88541,0.985014,1.09058,2,3,0,0.566212
-8.86593,0.958593,1.09058,2,3,0,0.610503
-8.8817,0.99636,1.09058,2,3,0,0.570639
-9.22364,0.942834,1.09058,2,3,0,0.799421
-10.2863,0.738501,1.09058,1,1,0,0.987122
-8.93162,1,1.09058,2,3,0,0.691362
-9.33284,0.854348,1.09058,2,3,0,0.826363
-12.5619,0.50807,1.09058,2,3,0,1.21813
-11.8857,1,1.09058,1,1,0,1.15972
-10.4088,1,1.09058,1,1,0,1.00303
-11.5498,0.907393,1.09058,2,3,0,1.12827
-8.8757,0.97395,1.09058,2,3,0,0.579103
-8.89977,0.993156,1.09058,1,1,0,0.552182
-9.2736,0.893849,1.09058,2,3,0,0.812194
-8.87491,1,1.09058,2,3,0,0.640288
-9.05977,0.9574,1.09058,2,3,0,0.749528
-9.06974,0.99716,1.09058,1,1,0,0.753063
-8.89197,1,1.09058,2,3,0,0.661352
-9.51293,0.863229,1.09058,2,3,0,0.864635
-9.10994,0.886787,1.09058,2,3,0,0.454169
-8.93299,0.915501,1.09058,2,3,0,0.692205
-8.86809,0.910473,1.09058,2,3,0,0.595672
-8.94015,0.979826,1.09058,2,3,0,0.696466
-9.03434,0.973492,1.09058,1,1,0,0.740074
-9.99079,0.884072,1.09058,2,3,0,0.275033
-9.99079,0.961115,1.09058,1,1,0,0.275033
-9.12051,1,1.09058,1,1,0,0.450822
-9.12051,0.794322,1.09058,2,3,0,0.450822
-9.72397,0.731872,1.09058,2,3,0,0.317488
-9.28935,1,1.09058,1,1,0,0.404619
-9.05461,0.939834,1.09058,2,3,0,0.747661
-8.92793,1,1.09058,1,1,0,0.689056
-8.92793,0.605992,1.09058,2,3,0,0.689056
-8.93848,0.964285,1.09058,2,3,0,0.695488
-8.89532,0.990533,1.09058,2,3,0,0.55614
-10.7255,0.634611,1.09058,2,3,0,0.179218
-10.4836,1,1.09058,2,3,0,0.208234
-8.93932,1,1.09058,2,3,0,0.695984
-8.88104,1,1.09058,2,3,0,0.571479
-9.28869,0.930729,1.09058,2,3,0,0.815897
-9.59205,0.917105,1.09058,1,1,0,0.879735
-9.59205,0.310342,1.09058,2,3,0,0.879735
-10.2818,0.821396,1.09058,1,1,0,0.98652
-9.91256,1,1.09058,1,1,0,0.933773
-10.1718,0.611318,1.09058,2,3,0,0.971616
-10.1718,0.665059,1.09058,1,1,0,0.971616
-8.91678,0.901272,1.09058,2,3,0,0.681623
-9.0775,0.955187,1.09058,1,1,0,0.755755
-8.94701,0.951355,1.09058,2,3,0,0.700359
-8.92969,1,1.09058,1,1,0,0.690166
-8.86684,0.842973,1.09058,2,3,0,0.619844
-9.02569,0.967532,1.09058,2,3,0,0.483975
-9.19145,0.984606,1.09058,2,3,0,0.429962
-8.92992,1,1.09058,1,1,0,0.530368
-8.92992,0.71717,1.09058,2,3,0,0.530368
-11.3562,0.513501,1.09058,2,3,0,1.10924
-9.22129,1,1.09058,2,3,0,0.798798
-8.96419,1,1.09058,1,1,0,0.709438
-9.99437,0.736798,1.09058,2,3,0,0.274499
-9.22683,1,1.09058,1,1,0,0.420413
-8.97764,0.90105,1.09058,2,3,0,0.715999
-9.14276,0.892191,1.09058,2,3,0,0.776675
-9.3068,0.984762,1.09058,2,3,0,0.820252
-8.86617,1,1.09058,2,3,0,0.615224
-8.86868,0.988883,1.09058,2,3,0,0.626891
-8.92401,0.990484,1.09058,2,3,0,0.534149
-8.90268,1,1.09058,2,3,0,0.549736
-8.87195,1,1.09058,2,3,0,0.634861
-11.1511,0.561352,1.09058,2,3,0,1.08825
-8.9943,1,1.09058,2,3,0,0.497069
-8.91596,0.969209,1.09058,2,3,0,0.539627
-9.8947,0.795175,1.09058,2,3,0,0.289674
-8.90421,0.966684,1.09058,2,3,0,0.672191
-9.16023,0.945868,1.09058,2,3,0,0.781844
-9.46919,0.915639,1.09058,1,1,0,0.855888
-9.06798,1,1.09058,1,1,0,0.752443
-9.098,0.991473,1.09058,1,1,0,0.762635
-9.098,0.780913,1.09058,1,1,0,0.762635
-9.76712,0.826238,1.09058,1,1,0,0.91046
-9.37088,1,1.09058,2,3,0,0.834992
-9.7726,0.89173,1.09058,1,1,0,0.911371
-9.39994,1,1.09058,2,3,0,0.841366
-10.8588,0.62671,1.09058,2,3,0,0.164038
-9.82096,1,1.09058,2,3,0,0.30138
-9.42184,1,1.09058,2,3,0,0.37462
-9.33681,1,1.09058,1,1,0,0.393395
-8.87123,1,1.09058,2,3,0,0.587333
-9.09382,0.939622,1.09058,2,3,0,0.761259
-9.71834,0.942249,1.09058,2,3,0,0.902224
-9.01334,1,1.09058,2,3,0,0.731716
-9.15398,0.960674,1.09058,1,1,0,0.780015
-9.15398,0.526726,1.09058,2,3,0,0.780015
-9.15398,0.819583,1.09058,1,1,0,0.780015
-9.28678,0.962827,1.09058,1,1,0,0.815431
-8.94091,1,1.09058,2,3,0,0.696904
-8.88334,0.992954,1.09058,2,3,0,0.568628
-9.43988,0.874973,1.09058,2,3,0,0.370825
-9.16022,1,1.09058,1,1,0,0.438831
-8.92605,1,1.09058,1,1,0,0.532822
-9.10066,0.951411,1.09058,1,1,0,0.457167
-8.87726,0.978074,1.09058,2,3,0,0.576687
-8.91311,0.989827,1.09058,1,1,0,0.54167
-8.99672,0.947649,1.09058,2,3,0,0.496002
-12.2192,0.46836,1.09058,2,3,0,0.0314104
-11.6551,1,1.09058,1,1,0,0.0823395
-12.2931,0.944536,1.09058,2,3,0,0.02506
-8.88531,1,1.09058,2,3,0,0.566332
-9.16646,0.911832,1.09058,2,3,0,0.437025
-10.4067,0.702028,1.09058,1,1,0,0.217911
-8.94884,0.941606,1.09058,2,3,0,0.701364
-8.92074,1,1.09058,1,1,0,0.684351
-8.92074,0.890644,1.09058,2,3,0,0.684351
-8.89488,1,1.09058,1,1,0,0.66412
-8.94279,0.995475,1.09058,2,3,0,0.697985
-11.7344,0.511645,1.09058,2,3,0,1.14578
-10.6699,1,1.09058,1,1,0,1.03497
-10.8945,0.937966,1.09058,1,1,0,1.06061
-8.89563,1,1.09058,2,3,0,0.664814
-8.86601,0.943886,1.09058,2,3,0,0.607546
-8.9362,0.835824,1.09058,2,3,0,0.526532
-8.87386,0.94073,1.09058,2,3,0,0.638485
-8.88717,0.991858,1.09058,2,3,0,0.564268
-10.8669,0.622839,1.09058,2,3,0,0.163126
-9.77763,1,1.09058,1,1,0,0.308469
-8.98799,1,1.09058,2,3,0,0.720789
-8.88251,1,1.09058,2,3,0,0.651037
-8.86664,0.99847,1.09058,2,3,0,0.618748
-8.90675,0.882145,1.09058,2,3,0,0.674208
-10.7391,0.60415,1.09058,2,3,0,0.177642
-9.17806,0.801954,1.09058,2,3,0,0.43371
-8.86616,0.587862,1.09058,2,3,0,0.615124
-8.88592,0.99606,1.09058,2,3,0,0.565638
-8.88592,0.636878,1.09058,2,3,0,0.565638
-8.97036,0.976203,1.09058,1,1,0,0.508175
-8.87978,0.992895,1.09058,2,3,0,0.647532
-9.36721,0.870146,1.09058,2,3,0,0.834172
-9.20322,1,1.09058,1,1,0,0.793943
-8.86599,0.999266,1.09058,2,3,0,0.607903
-9.04865,0.959738,1.09058,2,3,0,0.745474
-9.04865,0.828015,1.09058,2,3,0,0.745474
-8.9105,0.982603,1.09058,2,3,0,0.543593
-9.02709,0.967289,1.09058,1,1,0,0.48342
-8.88753,1,1.09058,2,3,0,0.563874
-8.87038,0.998093,1.09058,2,3,0,0.631414
-8.86914,1,1.09058,2,3,0,0.628224
-8.86914,0.943286,1.09058,2,3,0,0.628224
-9.15829,0.944382,1.09058,2,3,0,0.439396
-10.0709,0.770799,1.09058,1,1,0,0.263297
-9.42261,1,1.09058,2,3,0,0.374457
-9.46117,0.766015,1.09058,2,3,0,0.366423
-9.0011,0.948606,1.09058,2,3,0,0.726569
-8.86609,0.774073,1.09058,2,3,0,0.60636
-11.4227,0.599453,1.09058,2,3,0,1.11585
-9.1402,1,1.09058,2,3,0,0.775906
-9.3087,0.953073,1.09058,1,1,0,0.820704
-8.91871,1,1.09058,2,3,0,0.682969
-8.86593,0.892877,1.09058,2,3,0,0.61039
-8.95071,0.978183,1.09058,2,3,0,0.702386
-8.90324,1,1.09058,1,1,0,0.671402
-9.14834,0.966479,1.09058,2,3,0,0.442331
-11.1792,0.647301,1.09058,2,3,0,0.129493
-8.87371,0.978282,1.09058,2,3,0,0.638219
-8.89827,0.991346,1.09058,2,3,0,0.553485
-9.06036,0.843039,1.09058,2,3,0,0.749739
-9.06036,0.277391,1.09058,2,3,0,0.749739
-8.86596,1,1.09058,2,3,0,0.612027
-9.48926,0.850842,1.09058,2,3,0,0.85994
-9.07955,1,1.09058,2,3,0,0.464218
-9.05574,1,1.09058,1,1,0,0.472602
-9.85899,0.771721,1.09058,2,3,0,0.925386
-9.37605,1,1.09058,1,1,0,0.836139
-9.82978,0.878598,1.09058,1,1,0,0.920718
-8.88019,0.980452,1.09058,2,3,0,0.572596
-8.87696,0.892136,1.09058,2,3,0,0.577138
-11.3764,0.575459,1.09058,2,3,0,0.109414
-9.51994,1,1.09058,2,3,0,0.866008
-8.90578,1,1.09058,2,3,0,0.673447
-8.89338,0.984533,1.09058,2,3,0,0.662711
-8.87613,0.994047,1.09058,2,3,0,0.57841
-8.89916,0.997818,1.09058,2,3,0,0.667964
-9.04337,0.865878,1.09058,2,3,0,0.477167
-12.4662,0.388799,1.09058,2,3,0,1.21021
-10.8249,1,1.09058,2,3,0,1.05282
-11.155,0.970039,1.09058,2,3,0,1.08866
-8.92121,1,1.09058,2,3,0,0.684667
-8.92121,0.750021,1.09058,2,3,0,0.684667
-9.00657,0.952515,1.09058,2,3,0,0.491776
-8.89851,0.93643,1.09058,2,3,0,0.6674
-8.94467,0.975471,1.09058,2,3,0,0.521624
-9.14535,0.85754,1.09058,2,3,0,0.777452
-8.87797,1,1.09058,2,3,0,0.645016
-9.79369,0.788981,1.09058,2,3,0,0.914852
-9.18478,1,1.09058,2,3,0,0.43182
-8.95102,0.968695,1.09058,2,3,0,0.702553
-8.95102,0.884013,1.09058,2,3,0,0.702553
-8.99635,0.987151,1.09058,1,1,0,0.724508
-9.53394,0.85783,1.09058,1,1,0,0.86873
-9.09755,1,1.09058,1,1,0,0.762487
-8.9714,0.968644,1.09058,2,3,0,0.507666
-8.92702,1,1.09058,1,1,0,0.532201
-10.506,0.68772,1.09058,2,3,0,0.205462
-9.49275,1,1.09058,2,3,0,0.860637
-9.99002,0.867752,1.09058,1,1,0,0.945527
-8.87487,1,1.09058,2,3,0,0.640221
-9.52175,0.852584,1.09058,2,3,0,0.866363
-8.86712,0.995402,1.09058,2,3,0,0.599469
-8.88554,0.99458,1.09058,2,3,0,0.654599
-8.92643,0.996134,1.09058,2,3,0,0.532578
-8.90393,1,1.09058,1,1,0,0.548712
-8.93272,0.991821,1.09058,1,1,0,0.528634
-8.89158,0.695872,1.09058,2,3,0,0.559711
-9.28743,0.890421,1.09058,2,3,0,0.815589
-9.69931,0.889149,1.09058,1,1,0,0.898947
-9.85937,0.985123,1.09058,2,3,0,0.925446
-8.95445,1,1.09058,2,3,0,0.516279
-9.06512,0.968924,1.09058,1,1,0,0.469241
-9.72063,0.829452,1.09058,1,1,0,0.318058
-10.7054,0.755101,1.09058,1,1,0,0.181556
-9.02142,1,1.09058,2,3,0,0.485675
-9.36914,0.786471,1.09058,2,3,0,0.834603
-10.3196,0.762525,1.09058,1,1,0,0.991509
-8.97433,1,1.09058,2,3,0,0.714422
-8.99408,0.998127,1.09058,2,3,0,0.72351
-9.59299,0.574862,1.09058,2,3,0,0.340765
-9.59299,0.688934,1.09058,2,3,0,0.340765
-9.22026,0.832212,1.09058,2,3,0,0.422149
-8.87069,1,1.09058,2,3,0,0.58854
-9.20432,0.937483,1.09058,2,3,0,0.794244
-8.88054,1,1.09058,2,3,0,0.64854
-9.04336,0.963709,1.09058,2,3,0,0.743505
-8.91532,0.938073,1.09058,2,3,0,0.540077
-10.8619,0.58465,1.09058,2,3,0,1.05699
-8.99605,0.919321,1.09058,2,3,0,0.496299
-8.99605,0.821441,1.09058,2,3,0,0.496299
-9.26718,0.85535,1.09058,2,3,0,0.410076
-10.1757,0.771699,1.09058,1,1,0,0.24852
-9.7947,1,1.09058,1,1,0,0.305657
-10.1683,0.898919,1.09058,1,1,0,0.249549
-9.16286,0.897549,1.09058,2,3,0,0.782609
-9.64549,0.957128,1.09058,2,3,0,0.331201
-9.64549,0.703261,1.09058,1,1,0,0.331201
-9.62921,1,1.09058,1,1,0,0.334132
-8.87839,0.983613,1.09058,2,3,0,0.645625
-8.87839,0.967927,1.09058,2,3,0,0.645625
-9.30307,0.902841,1.09058,2,3,0,0.819363
-9.95678,0.829879,1.09058,1,1,0,0.940535
-10.4895,0.859025,1.09058,1,1,0,1.01317
-8.86927,0.987963,1.09058,2,3,0,0.592071
-11.4047,0.524017,1.09058,2,3,0,0.106599
-10.277,1,1.09058,1,1,0,0.23479
-8.88197,1,1.09058,2,3,0,0.570301
-10.2235,0.694483,1.09058,2,3,0,0.9787
-8.86692,1,1.09058,2,3,0,0.620263
-8.97976,0.972248,1.09058,2,3,0,0.716998
-8.88527,0.991102,1.09058,2,3,0,0.566379
-8.96832,0.976588,1.09058,1,1,0,0.509178
-8.91722,1,1.09058,1,1,0,0.538742
-9.911,0.743895,1.09058,2,3,0,0.287143
-8.87391,1,1.09058,2,3,0,0.582111
-9.08885,0.708649,1.09058,2,3,0,0.759604
-8.88046,0.989845,1.09058,2,3,0,0.57224
-11.6272,0.5021,1.09058,2,3,0,0.0849928
-11.6272,0.25842,1.09058,1,1,0,0.0849928
-11.2064,1,1.09058,1,1,0,0.12667
-9.42817,1,1.09058,1,1,0,0.373281
-8.9212,1,1.09058,2,3,0,0.684662
-8.9212,0.936675,1.09058,1,1,0,0.684662
-10.6903,0.654836,1.09058,2,3,0,1.03736
-10.6903,0.453508,1.09058,1,1,0,1.03736
-11.4888,0.796307,1.09058,1,1,0,1.12235
-12.8955,0.669477,1.09058,1,1,0,1.24497
-10.0048,1,1.09058,1,1,0,0.947717
-8.88801,0.999546,1.09058,2,3,0,0.563367
-8.873,1,1.09058,1,1,0,0.583757
-8.86775,0.998606,1.09058,2,3,0,0.596862
-8.86775,0.769632,1.09058,2,3,0,0.596862
-8.88778,0.972058,1.09058,2,3,0,0.657067
-10.4049,0.661267,1.09058,2,3,0,0.218134
-9.37223,1,1.09058,1,1,0,0.385384
-8.92075,1,1.09058,2,3,0,0.684357
-9.21065,0.887187,1.09058,2,3,0,0.795957
-9.19874,1,1.09058,1,1,0,0.792722
-8.98657,0.932276,1.09058,2,3,0,0.50053
-8.86599,1,1.09058,2,3,0,0.607976
-8.86693,0.998516,1.09058,2,3,0,0.62031
-8.99528,0.968417,1.09058,2,3,0,0.72404
-8.89716,1,1.09058,1,1,0,0.6662
-9.02477,0.95791,1.09058,2,3,0,0.484337
-9.30459,0.844993,1.09058,2,3,0,0.819727
-9.37046,0.981387,1.09058,1,1,0,0.834897
